symbol,angel_token,exchange,instrument_type,expiry
820CANF27-N0,30194,NSE,,
820CIFL28-N0,29683,NSE,,
820IIFL27-N9,7648,NSE,,
820KSFP36-N0,757674,NSE,,
820MFL30-N0,756714,NSE,,
820TFSIL29-N0,24482,NSE,,
822ABHFL29-N0,30723,NSE,,
823SFL34-N0,24370,NSE,,
824GS2027-GS,6884,NSE,,
824GS2033-GS,7106,NSE,,
824LTF27-NQ,23153,NSE,,
824PHFL28-N0,25508,NSE,,
8254KSFP29-N1,23170,NSE,,
8258TCL27-NF,22919,NSE,,
825ABHFL31-N0,30717,NSE,,
825BTL27-N0,27027,NSE,,
825CFHL27-N0,22822,NSE,,
825NOM27-N0,24177,NSE,,
825SMFG27-N1,23898,NSE,,
825TCSL27-N0,28973,NSE,,
825TCSL28-N0,29963,NSE,,
825TPL27-N6,24035,NSE,,
826GS2027-GS,6898,NSE,,
8277SMF27-N5,23982,NSE,,
828GS2027-GS,6921,NSE,,
828GS2032-GS,6885,NSE,,
828PHFL26-N0,24796,NSE,,
828SICC26-N0,24724,NSE,,
82907AIF29-N0,763154,NSE,,
829PFL29-N6,9975,NSE,,
82HUDCO27-N2,31240,NSE,,
82IGT31-NJ,3464,NSE,,
83044SMF29-N3,23009,NSE,,
830ABCL26-NJ,755958,NSE,,
830ABHFL34-N0,24636,NSE,,
830NHAI27-N2,31040,NSE,,
830PFCL27-N5,20022,NSE,,
830SICC27-N0,24723,NSE,,
830SMF29-N6,24039,NSE,,
830TACA27A-N0,761428,NSE,,
830TFSIL27-N2,22854,NSE,,
830TPL28-N0,29096,NSE,,
831ABCL34-NK,755959,NSE,,
831RJ27-SG,22062,NSE,,
832GS2032-GS,6899,NSE,,
832HHFL27-N0,756718,NSE,,
832HHFL27A-N0,756716,NSE,,
832TFSIL29-N0,21760,NSE,,
832TPL27-N5,22891,NSE,,
832TPL28-N6,22893,NSE,,
832TPL29-N7,22895,NSE,,
833ABCL27-NL,755960,NSE,,
833GS2026-GS,7019,NSE,,
833GS2032-GS,6922,NSE,,
833GS2036-GS,6883,NSE,,
833PHFL29-N0,24372,NSE,,
833TPL27-N5,21953,NSE,,
834MLICL35-N0,29717,NSE,,
835GFL28-N0,30254,NSE,,
835KSFL27-N0,23168,NSE,,
835PHFL31-N0,31265,NSE,,
835SCL23A-YH,21026,NSE,,
835SCL23B-YM,21056,NSE,,
835SMFG27-N0,21572,NSE,,
835TCSL27-N0,25946,NSE,,
835TPL27-N0,24556,NSE,,
83645TFS27-N1,21767,NSE,,
836GIL26-N0,22905,NSE,,
837IIFL28-Y4,761116,NSE,,
837REC33-N7,30986,NSE,,
837SMFG29-N2,22575,NSE,,
83GS2040-GS,6981,NSE,,
83GS2042-GS,7034,NSE,,
83TCHF28-N9,16872,NSE,,
840CIFCL27-NI,21325,NSE,,
840CIFCL28-N4,15374,NSE,,
840CIFL27-N0,25393,NSE,,
840CIFL32-N0,760031,NSE,,
840GHFL28-N0,25130,NSE,,
840GIL27-N1,22907,NSE,,
840IRFC29-N8,591,NSE,,
840MCSL31-N0,759496,NSE,,
840TPL27-N1,21677,NSE,,
840TPL28-N2,21624,NSE,,
840TPL29-N3,21684,NSE,,
842GIL27-N0,24253,NSE,,
842HFL27-N0,757485,NSE,,
842IIFL26-NL,6197,NSE,,
842SCL27-N3,757459,NSE,,
843IHFL29-NC,7668,NSE,,
843SCFL27-YB,7772,NSE,,
843SCL27-YS,9273,NSE,,
845GHFL29-N0,25374,NSE,,
845MFL29-N0,763046,NSE,,
845NOM27-N0,24901,NSE,,
845NOM27A-N0,24903,NSE,,
846REC28-N6,30984,NSE,,
847TPL26-N1,20614,NSE,,
848AEL29-NJ,761342,NSE,,
848NTPC28-N2,31760,NSE,,
849ABSLI34-N0,24819,NSE,,
84AIL28-N0,759484,NSE,,
84CIFCL28-NA,17958,NSE,,
84TCHF28-NA,16874,NSE,,
850CIFCL26-NE,20435,NSE,,
850CIFL27-N0,24604,NSE,,
850CIFL34-N0,27092,NSE,,
850HHFL27-N0,756165,NSE,,
850HMDA30-N0,763701,NSE,,
850HMDA31-N0,763703,NSE,,
850HMDA32-N0,763705,NSE,,
850HMDA33-N0,763693,NSE,,
850HMDA34-N0,763695,NSE,,
850HMDA35-N0,763697,NSE,,
850HMDA36-N0,763681,NSE,,
850HMDA37-N0,763683,NSE,,
850HMDA38-N0,763685,NSE,,
850HMDA39-N0,763711,NSE,,
850HMDA40-N0,763713,NSE,,
850HMDA41-N0,763715,NSE,,
850HMDA42-N0,763689,NSE,,
850HMDA43-N0,763691,NSE,,
850HMDA44-N0,763687,NSE,,
850HMDA45-N0,763707,NSE,,
850HMDA46-N0,763709,NSE,,
850IIFL27-NA,7662,NSE,,
850IIFL28-N0,760403,NSE,,
850KGEL30-N0,759762,NSE,,
850NHAI29-N5,186,NSE,,
850NIRMA27-N7,22811,NSE,,
850SCL25A-NW,5863,NSE,,
850TIAP28A-N0,756137,NSE,,
850TIAP28B-N0,758693,NSE,,
850TIAPL28-N0,755930,NSE,,
850TPL26-N0,20612,NSE,,
851HUDCO28-NB,19964,NSE,,
852IIFL29-Y5,761117,NSE,,
852LDL36-N0,761731,NSE,,
852LTF27-NG,20689,NSE,,
852MFL28-N0,755984,NSE,,
852MFL28A-N0,755986,NSE,,
852MFL31-N0,763138,NSE,,
854NHPC28-N2,31483,NSE,,
855IREDA29-N2,1380,NSE,,
855IREDA34-N3,1383,NSE,,
855MFL36-N0,763747,NSE,,
855TCAPS27-N7,21194,NSE,,
857CIFL32-N0,757404,NSE,,
858CIF27-NU,23734,NSE,,
858HUDCO29-NC,19966,NSE,,
859CIFCL29-NT,23658,NSE,,
85CIFC27-NL,22551,NSE,,
85GFL36-N0,763210,NSE,,
85GHFL27-N0,24670,NSE,,
85LTF26-NM,20713,NSE,,
85PFL26-N7,5145,NSE,,
85PFL26A-N7,9982,NSE,,
860AEL28-NH,761340,NSE,,
860CIFC29-NQ,23012,NSE,,
860CIFCL28-NG,20443,NSE,,
860CIFCL29-NR,23172,NSE,,
860GFL27-N0,24593,NSE,,
860HFL29-N1,22564,NSE,,
860IIFL27-N0,761391,NSE,,
860MFL28-N0,30147,NSE,,
860TPL31-N0,29545,NSE,,
861REC34-ND,2935,NSE,,
862AEL31-NM,761345,NSE,,
862HHFL29-N0,24476,NSE,,
862REC33-NA,30992,NSE,,
863IRFC29-NC,1991,NSE,,
863NHB29-N2,31966,NSE,,
863NHB34-N3,31967,NSE,,
863REC29-NC,2933,NSE,,
864CIFL29-N0,24260,NSE,,
864CIFL29A-N0,24347,NSE,,
865BTL27-N0,27023,NSE,,
865CIF29-NV,23837,NSE,,
865CIFC865-NP,22917,NSE,,
865CIFL29-NW,23900,NSE,,
865HHFL30-N0,756163,NSE,,
865IFL28-NZ,17039,NSE,,
865IHFL27-N1,28856,NSE,,
865IIFL28-NS,13852,NSE,,
865IIFL31-Y6,761118,NSE,,
865IRFC29-NA,603,NSE,,
865LTF26-NN,20715,NSE,,
865MFL28-N0,29469,NSE,,
865NHB34-N4,1761,NSE,,
865SCL24B-Z8,11365,NSE,,
865SCL26-N8,18624,NSE,,
865SCL27-N4,757460,NSE,,
865SCL28-N9,757465,NSE,,
865TCAPS27-N8,21197,NSE,,
865TVSH29-N0,24041,NSE,,
866CIFCL33-N0,760155,NSE,,
866IIFC34B-N3,20056,NSE,,
866NTPC33-N3,31762,NSE,,
866SFIL23A-NY,15251,NSE,,
867MUTF30-N0,29184,NSE,,
867NHPC33-N3,31484,NSE,,
867PFCL33-N7,20026,NSE,,
868NHB29-N3,1758,NSE,,
86CIFC29-NN,22556,NSE,,
86GS2028-GS,7088,NSE,,
870IIFL28-Y7,761119,NSE,,
871REC28-N9,30990,NSE,,
873NTPC28-N5,31766,NSE,,
875AEL29-NK,761343,NSE,,
875AOL27-N0,760172,NSE,,
875BTL28-N0,27029,NSE,,
875BTL29-N0,27031,NSE,,
875CIFL32-N0,755879,NSE,,
875GFL27-N0,21615,NSE,,
875HFL28-N0,763641,NSE,,
875IHFL29-ND,7671,NSE,,
875IIFL26-NM,6200,NSE,,
875MOF27-N0,760395,NSE,,
875NHAI29-N6,192,NSE,,
875PF26-N8,5151,NSE,,
875PFL27-N0,759470,NSE,,
875PFL31-N9,5155,NSE,,
875SCFL27-Y9,7765,NSE,,
875SCL23A-YI,21028,NSE,,
875SCL27-YQ,9255,NSE,,
875SCL27A-N1,757419,NSE,,
875SFL27-ZF,17159,NSE,,
875TCAPS29-NB,21227,NSE,,
875TVSH30-N0,29245,NSE,,
876HUDCO28-ND,19968,NSE,,
878MFL27-NH,20749,NSE,,
878MUTF29-N0,25742,NSE,,
879NHPC28-N5,31486,NSE,,
879SCL26-NC,18632,NSE,,
879SCL30-N0,760284,NSE,,
87HFL26-N0,28979,NSE,,
87HFL27-N0,28977,NSE,,
87HMDA30-N0,761835,NSE,,
87HMDA31-N0,761837,NSE,,
87HMDA32-N0,761833,NSE,,
87HMDA33-N0,761839,NSE,,
87HMDA34-N0,761841,NSE,,
87HMDA35-N0,761843,NSE,,
87HMDA36-N0,761803,NSE,,
87HMDA37-N0,761805,NSE,,
87HMDA38-N0,761807,NSE,,
87HMDA39-N0,761809,NSE,,
87HMDA40-N0,761795,NSE,,
87HMDA41-N0,761797,NSE,,
87HMDA42-N0,761799,NSE,,
87HMDA43-N0,761801,NSE,,
87HMDA44-N0,761811,NSE,,
87HMDA45-N0,761813,NSE,,
87HMDA46-N0,761831,NSE,,
87LTF27-NH,20691,NSE,,
87MFL36-N0,760738,NSE,,
87SCL27-Z6,11356,NSE,,
880IIFL26-N0,757663,NSE,,
880IREDA29-N5,1391,NSE,,
880IREDA34-N6,1393,NSE,,
880MOF27-N0,758824,NSE,,
880PFL28-N0,759754,NSE,,
883GS2041-GS,7013,NSE,,
884LTF29-N6,20648,NSE,,
885AEL28-NB,757871,NSE,,
885CIFCL34-NS,23244,NSE,,
885ICFL28-N0,761463,NSE,,
885IHL26-N1,28852,NSE,,
885IIFL29-Y8,761120,NSE,,
885LTF27-NE,20671,NSE,,
885MFL28-NI,20751,NSE,,
885MFL29-NJ,22513,NSE,,
885NACL28-N0,760577,NSE,,
885NOM28-N2,23551,NSE,,
885SCL26-N9,18626,NSE,,
885TCAPS29-NC,21229,NSE,,
885TIAPL29-N0,759347,NSE,,
886REC34-NG,2953,NSE,,
886SCL30-N0,760286,NSE,,
8887HFL26-N0,25153,NSE,,
888ECL28-N1,759974,NSE,,
888IRFC29-NE,1999,NSE,,
888NHB29-N5,31969,NSE,,
888REC29-NF,2947,NSE,,
888SCL25D-NC,19774,NSE,,
888SCL25E-N4,18906,NSE,,
888SCL26X-N1,28900,NSE,,
888SCL28-NA,757466,NSE,,
889SCFL27-YC,7777,NSE,,
889SCL26-NS,5855,NSE,,
889SCL27-YT,9277,NSE,,
889SCL28-NU,5859,NSE,,
88TIAPL29-N0,760493,NSE,,
890AEL31-NN,761346,NSE,,
890ALSL27-N0,756161,NSE,,
890BTL31-N0,27025,NSE,,
890BTL34-N0,27021,NSE,,
890MFL27-NK,23361,NSE,,
890MFL27A-N0,24794,NSE,,
890NCPL28-N1,22737,NSE,,
890NHB34-N7,1767,NSE,,
890SFIL23A-NZ,15253,NSE,,
891IIFCL34-N4,20058,NSE,,
891NTPC33-N6,31768,NSE,,
892CIFL34-N0,27292,NSE,,
892NHPC33-N6,31487,NSE,,
892PFCL33-N8,20028,NSE,,
893NHB29-N6,1765,NSE,,
894SCL27-ZY,13487,NSE,,
895AEL27-N9,757869,NSE,,
895MFL27-NM,23667,NSE,,
895PAPL27-N0,760463,NSE,,
895PAPL28-N0,760465,NSE,,
895PAPL28A-N0,760467,NSE,,
895PAPL28B-N0,760469,NSE,,
896KL35-SG,21906,NSE,,
897GS2030-GS,7011,NSE,,
897MFL27-N0,24512,NSE,,
897MOFSL29-N4,23706,NSE,,
898LTF29-N7,20655,NSE,,
89ICFL28-N0,761467,NSE,,
89IHFL29-N1,28869,NSE,,
89SCL24A-ZM,11857,NSE,,
8ABCL26-N2,755941,NSE,,
8ABHF34-N4,22635,NSE,,
8AR30-SG,20963,NSE,,
8AS30-SG,21048,NSE,,
8BACL30-N0,760549,NSE,,
8BACL30A-N0,760551,NSE,,
8HR30-SG,21031,NSE,,
8IHFL27-N0,758163,NSE,,
8LMAEL32-N0,763348,NSE,,
8MN30-SG,21923,NSE,,
8SMC29-N1,760218,NSE,,
8SMC30-N2,760219,NSE,,
8TIAPL35-N0,31785,NSE,,
8TIAPL36-N0,31920,NSE,,
900CIFL35-N0,29249,NSE,,
901HUDCO34-NE,19970,NSE,,
901NHB34-N6,31970,NSE,,
902MFL27-NO,23768,NSE,,
902SCL2030-NG,757472,NSE,,
902SCL26-N8,19763,NSE,,
902SCL26A-NM,20065,NSE,,
902SCL26I-AW,17521,NSE,,
902SCL27-YU,23295,NSE,,
902SCL27A-ZI,23946,NSE,,
902SCL27C-N1,25550,NSE,,
902SCL27Q-N1,28920,NSE,,
902SCL28-N1,30238,NSE,,
902SCL30-NE,757470,NSE,,
903MFL29-NN,23665,NSE,,
903SFL28-YI,498,NSE,,
905CIFL32-N0,30047,NSE,,
905LTF27-NF,20687,NSE,,
905PFL26-N1,759562,NSE,,
905SC24B-Z9,11368,NSE,,
905SCL36-N0,760731,NSE,,
909MFL29-NP,23988,NSE,,
910CIFL31-N0,24682,NSE,,
910HFL35-N0,757487,NSE,,
910HFL36-N0,759895,NSE,,
910HFL37-N0,761137,NSE,,
910TCAP28-NA,21225,NSE,,
912PFL27-N0,759560,NSE,,
915AEL28-NC,757872,NSE,,
915APSBC26-N0,760362,NSE,,
915APSBC27-N0,760364,NSE,,
915APSBC28-N0,760366,NSE,,
915APSBC29-N0,760368,NSE,,
915APSBC30-N0,760370,NSE,,
915APSBC31-N0,760372,NSE,,
915APSBC32-N0,760374,NSE,,
915APSBC33-N0,760376,NSE,,
915APSBC34-N0,760378,NSE,,
915APSBC35-N0,760380,NSE,,
915PFL27-N0,756954,NSE,,
915SCL26-NE,18636,NSE,,
915SCL27-Z7,11361,NSE,,
915SCL27A-ZL,11854,NSE,,
915SCL30-N0,759279,NSE,,
915TIAPL33-N0,761504,NSE,,
9189GCM28-N0,763492,NSE,,
9189GCM28A-N0,763490,NSE,,
9189GFL28-N0,763494,NSE,,
9189GFL28A-N0,763496,NSE,,
918IHFL28-N0,29531,NSE,,
919PFL28-N0,759561,NSE,,
91D030926-TB,763740,NSE,,
91D060826-TB,763287,NSE,,
91D090726-TB,761685,NSE,,
91D100926-TB,31717,NSE,,
91D130826-TB,763372,NSE,,
91D160726-TB,762429,NSE,,
91D190626-TB,761479,NSE,,
91D200826-TB,763525,NSE,,
91D230726-TB,763077,NSE,,
91D280826-TB,763624,NSE,,
91D300726-TB,763203,NSE,,
91ICFL29-N0,761465,NSE,,
91MOFSL27-N2,23702,NSE,,
91PFL27-N0,756956,NSE,,
91PFL30-N0,757841,NSE,,
91PFL35-N0,759558,NSE,,
91SFL27-ZI,17172,NSE,,
920DCBBL34-N0,27132,NSE,,
920HFL30-N0,25622,NSE,,
920ISF28B-N0,760901,NSE,,
920PFL28-N2,759563,NSE,,
920SCL28-N0,758139,NSE,,
920SCL32-NK,757476,NSE,,
920SCL36-N0,761110,NSE,,
923GS2043-GS,7087,NSE,,
925AEL26-N1,25277,NSE,,
925BCIL28-N0,22962,NSE,,
925BCIPL28-N1,22964,NSE,,
925ECL28-N2,759975,NSE,,
925ICFL27-N0,763142,NSE,,
925ICFL27A-N0,763140,NSE,,
925ICFL28-N0,763144,NSE,,
925IHFL25E-N8,17940,NSE,,
925IHFL29-N1,28872,NSE,,
925IHFL31-N1,28876,NSE,,
925IIFL32-N0,757571,NSE,,
925IIFL32A-N0,760485,NSE,,
925ISF28-N0,761208,NSE,,
925ISF29-N0,760991,NSE,,
925PFL30-N0,756952,NSE,,
925SCFL27-YA,7769,NSE,,
925SCL2028-N8,757464,NSE,,
925SCL25G-NY,20125,NSE,,
925SCL26-NR,5850,NSE,,
925SCL26E-N1,25532,NSE,,
925SCL26F-N1,25537,NSE,,
925SCL26G-N0,25866,NSE,,
925SCL26W-N1,28901,NSE,,
925SCL26Z-N1,28897,NSE,,
925SCL27-YR,9262,NSE,,
925SCL27A-N1,30202,NSE,,
925SCL27B-N1,30220,NSE,,
925SCL28-AM,14714,NSE,,
925SCL28A-NS,20104,NSE,,
925SCL28B-YC,21016,NSE,,
925SCL28C-BS,18859,NSE,,
925SCL28I-BA,17546,NSE,,
925SCL29-YZ,23305,NSE,,
925SCL29A-ZM,23955,NSE,,
925SCL29C-N1,25560,NSE,,
925SCL29S-N1,28926,NSE,,
925SCL30-NF,757471,NSE,,
925SCL30A-NH,757473,NSE,,
92GS2030-GS,7039,NSE,,
92LMAEL31-N0,761538,NSE,,
92LTF29-N4,20638,NSE,,
92SFIL28-ND,4942,NSE,,
930AEL30-NF,757875,NSE,,
930APMD27-N0,757178,NSE,,
930APMD28-N0,757180,NSE,,
930APMD29-N0,757182,NSE,,
930APMD30-N0,757184,NSE,,
930APMD31-N0,757186,NSE,,
930APMD32-N0,757170,NSE,,
930APMD33-N0,757172,NSE,,
930APMD34-N0,757174,NSE,,
930APMD35-N0,757176,NSE,,
930IIFL27-NX,756141,NSE,,
930IIFL35-N0,757573,NSE,,
930IIFL35A-N0,760495,NSE,,
930PFL27-N0,29037,NSE,,
930PFL27A-N0,756838,NSE,,
930PFL29-N0,759559,NSE,,
930SCL2035-N0,759277,NSE,,
930SCL35-NN,757498,NSE,,
930SFL28-YP,6149,NSE,,
931SFIL26A-NA,4926,NSE,,
931SFL26-Z5,12919,NSE,,
932AEL27-N3,25283,NSE,,
935AKCF27-N0,23722,NSE,,
935IIFL28-NZ,756143,NSE,,
935ISF36-N0,763359,NSE,,
935LTF29-N5,20643,NSE,,
935MOFSL29-N5,23708,NSE,,
935PFL33-N3,759564,NSE,,
935SCL28-NV,5861,NSE,,
935TSI27-N0,27537,NSE,,
935TSI29-N0,27408,NSE,,
935TSI30-N0,27448,NSE,,
935TSI31-N0,27553,NSE,,
935TSI32-N0,27431,NSE,,
935TSI34-N0,27441,NSE,,
935TSIIC28-N0,27421,NSE,,
935TSIIC33-N0,27526,NSE,,
939SCL27-ZZ,13492,NSE,,
93HFL34-N0,28975,NSE,,
93MOFSL34-N6,23710,NSE,,
93SCL24A-ZN,11861,NSE,,
940CAGL27-NB,18480,NSE,,
940SCL26-N6,19758,NSE,,
940SCL26A-NK,20045,NSE,,
940SCL26B-Y6,20986,NSE,,
940SCL26C-AU,17508,NSE,,
940SCL27-YS,23291,NSE,,
940SCL27A-N1,25546,NSE,,
940SCL28-N1,30208,NSE,,
940SFIL28-NN,14036,NSE,,
943ECL28-NJ,4288,NSE,,
945SCL28-N0,757610,NSE,,
945SCL29-N0,757612,NSE,,
945SCL32-NL,757477,NSE,,
948SCL26-N9,19768,NSE,,
948SCL26A-NN,20075,NSE,,
948SCL26B-Y8,21000,NSE,,
948SCL26I-AX,17528,NSE,,
948SCL27-YV,23297,NSE,,
948SCL27A-ZJ,23948,NSE,,
948SCL27D-N1,25552,NSE,,
948SCL27R-N1,28921,NSE,,
948SCL28-N1,30240,NSE,,
94SCL27-ZG,23942,NSE,,
94SCL27U-N1,28914,NSE,,
94SFL28-YL,1001,NSE,,
950BCIPL28-N2,23034,NSE,,
950IIFL27-Y2,23242,NSE,,
950ISF26-N0,25662,NSE,,
950ISF26A-N0,29017,NSE,,
950ISF27-N0,29533,NSE,,
950ISF27A-N0,756069,NSE,,
950ISF27B-N0,758344,NSE,,
950ISF27C-N0,757708,NSE,,
950ISF35-N0,759249,NSE,,
950SCL30-N0,757606,NSE,,
955SCL35-NO,757499,NSE,,
956AEL29-N6,25294,NSE,,
957ICCL25-YW,8625,NSE,,
957IIFLS27-NA,24137,NSE,,
957ISFL26-N2,20769,NSE,,
957NIDO26-N5,17864,NSE,,
957SCL30-BX,18879,NSE,,
957SCL31-Z3,23313,NSE,,
95PFL34-N0,759557,NSE,,
960IIFL30-Y2,756153,NSE,,
960SCL32-NI,757474,NSE,,
960SCL35-N0,759289,NSE,,
960SFL35-N0,30061,NSE,,
965AEL27-N4,25287,NSE,,
965ISF28-N0,759100,NSE,,
965SCL25C-N0,13497,NSE,,
965SCL25F-NZ,20130,NSE,,
965SCL26F-N1,25534,NSE,,
965SCL26Y-N1,28898,NSE,,
965SCL27-N1,30214,NSE,,
965SCL28-AK,14704,NSE,,
965SCL28A-NQ,20094,NSE,,
965SCL28B-YB,21010,NSE,,
965SCL28C-BR,18856,NSE,,
965SCL29-YX,23301,NSE,,
965SCL29S-N1,28924,NSE,,
965SCL30-ND,757469,NSE,,
965SFL27-N0,27934,NSE,,
96IIFL28-N5,5214,NSE,,
96IIFL28A-NF,2877,NSE,,
96SFIL24A-NB,4930,NSE,,
970CAGL28-ND,18487,NSE,,
970ISF28-N0,29276,NSE,,
971SCL28-AN,14718,NSE,,
971SCL28A-NT,20106,NSE,,
971SCL28B-YD,21019,NSE,,
971SCL28C-BU,18861,NSE,,
971SCL28I-BC,17564,NSE,,
971SCL29-Z0,23307,NSE,,
971SCL29A-ZN,23958,NSE,,
971SCL29B-N1,25562,NSE,,
971SCL29T-N1,28927,NSE,,
971SCL30-N1,30230,NSE,,
971SCL30A-N1,30224,NSE,,
975BNAL28-N0,760821,NSE,,
975CCSP28-N0,759474,NSE,,
975IIFL28-Y0,756144,NSE,,
975ISF28-N0,757890,NSE,,
975ISF35-N0,758708,NSE,,
975MWL29-N0,761533,NSE,,
975PCPL27-N0,759494,NSE,,
975PCPL28-N0,760397,NSE,,
975SCL27-Z9,23465,NSE,,
975SCL28-NT,5857,NSE,,
975SCL28A-N0,24821,NSE,,
975SCL29-N0,24587,NSE,,
975SCL29A-N0,25864,NSE,,
975SCL35-N0,757608,NSE,,
97CCSP29-N0,763272,NSE,,
97MOFSL34-N7,23712,NSE,,
97SFIL26A-NC,4936,NSE,,
97SFL26-Z9,12933,NSE,,
97SFL28-YS,6168,NSE,,
97SFL29-YZ,8642,NSE,,
980SCL33-NX,20120,NSE,,
980SCL33A-N3,18904,NSE,,
980SCL33B-YL,21044,NSE,,
980SCL33C-ND,19776,NSE,,
980SCL33D-YG,21024,NSE,,
980SCL34-Z7,23321,NSE,,
980SCL34B-N1,25572,NSE,,
980SCL35-N1,30206,NSE,,
980SFIL28-NL,14032,NSE,,
980SFIL29-N0,25155,NSE,,
985CCSP27-N0,757848,NSE,,
985CCSP28-N0,759592,NSE,,
985ECL28-NK,4292,NSE,,
985SCL32-NJ,757475,NSE,,
985SFIL28-NO,14038,NSE,,
98SCL34-ZS,23972,NSE,,
98SCL34Z-N1,28932,NSE,,
98VFPL28-N0,24284,NSE,,
990CCSP27-N0,757129,NSE,,
990IIFL27-N0,28569,NSE,,
990IIFL27A-N0,30059,NSE,,
990SCL26-N7,19760,NSE,,
990SCL26A-NL,20061,NSE,,
990SCL26B-Y7,20995,NSE,,
990SCL26I-AV,17515,NSE,,
990SCL27-YT,23293,NSE,,
990SCL27B-N1,25548,NSE,,
990SCL28-N1,30222,NSE,,
995CCSP27-N0,756333,NSE,,
995ISF28-N0,756167,NSE,,
995ISF28A-N0,755875,NSE,,
995ISF35-N0,758290,NSE,,
995SCL2035-NM,757497,NSE,,
995SCL35-N0,29105,NSE,,
99AEL29-N7,25296,NSE,,
99SCL27-ZH,23944,NSE,,
99SCL27V-N1,28915,NSE,,
9AEL30-NE,757874,NSE,,
9CIFL34-NX,23990,NSE,,
9HFL34-N0,21233,NSE,,
9IHFL27-N1,28858,NSE,,
9IIFL26-NV,756139,NSE,,
9IIFL28-Y0,17041,NSE,,
9IIFL28A-NT,13854,NSE,,
9IIFL31-Y9,761121,NSE,,
9PCPL28-N0,760654,NSE,,
9PCPL28A-N0,761819,NSE,,
9PCPL28B-N0,759710,NSE,,
9PFL27-N0,757839,NSE,,
9PFL31A-NA,5160,NSE,,
9SCL26B-ND,18634,NSE,,
9SCL26BA-NA,18628,NSE,,
9SCL27-N2,757458,NSE,,
9SCL28-N7,757463,NSE,,
9TCAP28-N9,21221,NSE,,
9TIAPL28-N0,756173,NSE,,
A2ZINFRA,20906,NSE,,
AAATECH,12533,NSE,,
AADHARHFC,23729,NSE,,
AAFS27A-N0,22654,NSE,,
AAFS27B-N3,23628,NSE,,
AAFS27C-N4,23669,NSE,,
AAFS28-N0,24317,NSE,,
AAFS28A-N0,24877,NSE,,
AAFS28B-N0,25462,NSE,,
AAFS28C-N0,25595,NSE,,
AAFS29-N0,757140,NSE,,
AAFS29A-N0,756950,NSE,,
AAFS29B-N0,758608,NSE,,
AAFS29C-N0,758442,NSE,,
AAFS30-N0,758852,NSE,,
AAFS30A-N0,759275,NSE,,
AAFS30B-N0,760282,NSE,,
AAFS30C-N0,760695,NSE,,
AAFS30D-N0,760240,NSE,,
AAFS31-N0,761367,NSE,,
AAFS31A-N0,761725,NSE,,
AAFS31B-N0,761729,NSE,,
AAFS31C-N0,763270,NSE,,
AAFS31D-N0,763699,NSE,,
AAFS34-N2,22927,NSE,,
AAFS34A-N5,23671,NSE,,
AAKAAR-SM,757579,NSE,,
AAKASH,235,NSE,,
AARADHYA-SM,758120,NSE,,
AAREYDRUGS-BE,5248,NSE,,
AARNAV,761821,NSE,,
AARON,1030,NSE,,
AARTECH,17145,NSE,,
AARTIDRUGS,4481,NSE,,
AARTIIND,7,NSE,,
AARTIPHARM,13868,NSE,,
AARTISURF,19233,NSE,,
AARTISURF-P1,12121,NSE,,
AARVI,19073,NSE,,
AATMAJ-SM,16961,NSE,,
AAVAS,5385,NSE,,
ABAN-BE,7759,NSE,,
ABANSENT-BE,762526,NSE,,
ABB,13,NSE,,
ABBOTINDIA,17903,NSE,,
ABCAPITAL,21614,NSE,,
ABCL020925-N0,758993,NSE,,
ABCL26-N3,755942,NSE,,
ABCL28-N6,755945,NSE,,
ABCOTS,759130,NSE,,
ABCRESET27-NM,755961,NSE,,
ABCRESET28-N0,759067,NSE,,
ABDL,24308,NSE,,
ABFRL,30108,NSE,,
ABGSEC,24404,NSE,,
ABHAPOWER-SM,27284,NSE,,
ABHF26625-N0,757529,NSE,,
ABINFRA,27020,NSE,,
ABLBL,756843,NSE,,
ABMINTLLTD,5549,NSE,,
ABMKNO,762528,NSE,,
ABNINT-IT,8588,NSE,,
ABREL,625,NSE,,
ABSL10BANK,760247,NSE,,
ABSLAMC,6018,NSE,,
ABSLBANETF,13987,NSE,,
ABSLFTTIDG-MF,4962,NSE,,
ABSLFTTIDN-MF,4964,NSE,,
ABSLFTTIRG-MF,4969,NSE,,
ABSLFTTIRN-MF,4972,NSE,,
ABSLFTTJDG-MF,5104,NSE,,
ABSLFTTJDN-MF,5105,NSE,,
ABSLFTTJRG-MF,5106,NSE,,
ABSLFTTJRN-MF,5107,NSE,,
ABSLFTTQDG-MF,8676,NSE,,
ABSLFTTQRG-MF,8677,NSE,,
ABSLFTTQRN-MF,8678,NSE,,
ABSLLIQUID,14518,NSE,,
ABSLMSCIN,761066,NSE,,
ABSLNN50ET,7339,NSE,,
ABSLPSE,23806,NSE,,
ABSMARINE-ST,23786,NSE,,
ACC,22,NSE,,
ACCELYA,7053,NSE,,
ACCENTMIC-SM,20488,NSE,,
ACCORD-ST,21218,NSE,,
ACCPL-ST,757024,NSE,,
ACCURACY,1465,NSE,,
ACE,13587,NSE,,
ACEINTEG,11779,NSE,,
ACETEC-SM,761112,NSE,,
ACI,12024,NSE,,
ACL,15420,NSE,,
ACMESOLAR,27061,NSE,,
ACSTECH,762533,NSE,,
ACTIVEINFR-SM,30464,NSE,,
ACUTAAS,5578,NSE,,
ADANIENSOL,10217,NSE,,
ADANIENT,25,NSE,,
